material_id,formula,n_pred_n0,n_target
mp-1203730,InSi4H39C14O,1.5423,0.0
mp-1203874,NaSnPHO4F,1.7297,0.0
mp-1204122,La2SiC(NO2)2,2.0455,0.0
mp-1204413,Mn3P4H12(NO8)2,1.6231,0.0
mp-1205027,ZrMn2H12(O3F4)2,1.5764,0.0
mp-1205099,AlTeH6C2Br3,1.7667,0.0
mp-1205339,Ge(SeO3)2,1.9462,0.0
mp-1206321,YbTlBr3,2.0254,0.0
mp-1208364,TbAlGe2O7,1.9336,0.0
mp-1208527,TmZr6(PO4)9,1.7653,0.0
mp-1208728,SrAs2F12,1.4419,0.0
mp-1208759,Sr2NdTaO6,2.087,0.0
mp-1208780,TbZr6(PO4)9,1.765,0.0
mp-1208995,ScTl3F6,1.7879,0.0
mp-1209221,RbSr2I5,1.9662,0.0
mp-1209294,RbSm(MoO4)2,1.975,0.0
mp-1209733,SmZr6(PO4)9,1.7751,0.0
mp-1210300,PrZr6(PO4)9,1.773,0.0
mp-1210421,NaCaZrFeSi2O8F,1.7943,0.0
mp-1210472,Na3La(BO3)2,1.7295,0.0
mp-1210666,Na3SmV2O8,1.9163,0.0
mp-1210860,LiFeWClO4,1.8861,0.0
mp-1210885,NdZr6(PO4)9,1.7743,0.0
mp-1210894,Na3TbV2O8,1.918,0.0
mp-1210919,LiLa(WO4)2,2.0716,0.0
mp-1211038,Na3PrV2O8,1.9236,0.0
mp-1211137,LiNd(WO4)2,2.0624,0.0
mp-1211215,Li2Nd(NO3)5,1.7074,0.0
mp-1211252,Li2La(NO3)5,1.6913,0.0
mp-1211277,La3ZrGa5O14,2.0703,0.0
mp-1211281,La3HfGa5O14,2.0641,0.0
mp-1211322,Li2Sm(NO3)5,1.7173,0.0
mp-1211547,K2ThO3,1.8744,0.0
mp-1211784,KBa2I5,1.9704,0.0
mp-1212025,La3Tm2(GaO4)3,2.0606,0.0
mp-1212169,K2CdH2C8(N3O4)2,1.6116,0.0
mp-1212494,LuZr6(PO4)9,1.7537,0.0
mp-1213137,CsK2LaV2O8,1.8712,0.0
mp-1213237,HoZr6(PO4)9,1.7544,0.0
mp-1213270,CsNd(MoO4)2,1.9643,0.0
mp-1213276,CsSr2I5,1.9541,0.0
mp-1213316,CsNd(MoO4)2,1.9604,0.0
mp-1213321,CsIn(MoO4)2,1.8875,0.0
mp-1213393,H9C6N11,1.7035,0.0
mp-1213567,DyZr6(PO4)9,1.762,0.0
mp-1213575,ErZr6(PO4)9,1.7682,0.0
mp-1214081,Ca2ScTaO6,2.1662,0.0
mp-1214521,Cs3La(MoO4)3,1.7852,0.0
mp-1214692,Ba6NaNd(SiO4)4,1.8802,0.0
mp-1218030,SrPrScO4,2.1206,0.0
mp-1218488,Sr3LaC2N4F5,1.768,0.0
mp-1218515,SrCa3La2(SbO6)2,1.9966,0.0
mp-1220061,P3Pb5O12F,2.0022,0.0
mp-1220772,NaZrScO4,2.1166,0.0
mp-1220787,NaLaZr2O6,2.1887,0.0
mp-1221844,Na2CaPb3(CO3)5,1.8316,0.0
mp-1222184,MgAl6FeSi2(BO9)2,1.7483,0.0
mp-1222215,Mg3Fe3(PO4)4,1.7179,0.0
mp-1222739,Li2MgBr4,1.862,0.0
mp-1222872,Li2Zr4As3(PO8)3,1.8157,0.0
mp-1222961,LaSm3O6,2.154,0.0
mp-1223044,Li3ZnFe2(PO4)3,1.7884,0.0
mp-1223148,La3Ga5SiO14,2.0201,0.0
mp-1223173,Li3H4IN2,1.736,0.0
mp-1223220,La2ThTa(ClO2)3,2.1852,0.0
mp-1223417,La2(MoO4)3,2.067,0.0
mp-1223532,KLaCO4,1.7523,0.0
mp-1223606,KBa2Zn3B9O19,1.6829,0.0
mp-1223867,K3I2Br,1.6686,0.0
mp-1224124,In4P6Pb2O23,1.8403,0.0
mp-1224126,K2AlSn(PO4)3,1.6846,0.0
mp-1224203,K2BAs2HO8,1.6128,0.0
mp-1224963,K2Sc2P2WO12,1.7469,0.0
mp-1225015,FePH5NO4F,1.6432,0.0
mp-1226187,Cs3Rb5(SeO4)4,1.6017,0.0
mp-1227469,Ca2LaSbO6,1.9933,0.0
mp-1227475,BeTlAsO4,1.9125,0.0
mp-1227529,BaSrY4O8,2.0655,0.0
mp-1227709,BiP3(PbO4)3,1.9788,0.0
mp-1227771,BaSrDy4O8,2.105,0.0
mp-1227777,BaSrHo4O8,2.0681,0.0
mp-1228342,Ba2ScO3F,2.017,0.0
mp-1228567,Ba2NaMn3F11,1.5236,0.0
mp-1237359,Rb3SbF6,1.4634,0.0
mp-1238531,K8TeP8(H5O16)2,1.5217,0.0
mp-1247887,Al10Si2O19,1.7185,0.0
mp-1273461,Li4Si2NiO7,1.7358,0.0
mp-1287635,NaFe2P2HO8,1.6872,0.0
mp-12929,SmAsO4,1.9224,0.0
mp-13530,SmAsO4,2.0061,0.0
mp-13792,KTaP4O13,1.6197,0.0
mp-14488,Li3In2(PO4)3,1.7126,0.0
mp-14511,NaAlGeO4,1.632,0.0
mp-14865,Sr4Al6WO16,1.6705,0.0
mp-14999,BaFeF5,1.5674,0.0
mp-15093,Zr2P2WO12,1.8178,0.0
mp-1518099,BaSrLaSbO6,2.063,0.0
mp-1518170,Sr2LaSbO6,2.0272,0.0
mp-1519645,BaCaZrSnO6,2.1787,0.0
mp-1520657,BaSrHfSnO6,2.1239,0.0
mp-1523192,BaSrGdSbO6,2.0678,0.0
mp-1568591,MgMnP2O7,1.6872,0.0
mp-1639312,ZnNiP2O7,1.7278,0.0
mp-16594,K3TbSi2O7,1.6696,0.0
mp-16595,K3DySi2O7,1.6643,0.0
mp-16596,K3HoSi2O7,1.6642,0.0
mp-16597,K3ErSi2O7,1.6655,0.0
mp-1661817,Mg2Ta2NiO8,2.083,0.0
mp-1665223,LiMnPO4,1.7126,0.0
mp-17100,In2P2O7,1.8476,0.0
mp-17201,Er2WO6,2.1569,0.0
mp-17259,NaSrCrF6,1.5121,0.0
mp-17455,K7Ta(SO4)6,1.537,0.0
mp-17516,Ca10P6SeO24,1.7717,0.0
mp-17539,KAsOF4,1.4789,0.0
mp-17551,SrNiP2O7,1.6635,0.0
mp-17693,SrCdP2O7,1.7117,0.0
mp-18057,Nd2WO6,2.1408,0.0
mp-18197,Na2BeGeO4,1.7003,0.0
mp-18337,Be3N2,2.1883,0.0
mp-18819,Ni2P2O7,1.6844,0.0
mp-18867,Ba3W2O9,2.1001,0.0
mp-18890,CaFe(SiO3)2,1.8068,0.0
mp-19137,K2Mn(SeO3)2,1.7603,0.0
mp-19324,Ca2MgWO6,2.0757,0.0
mp-19386,Sr3V2O8,1.9884,0.0
mp-19521,Al2(MoO4)3,1.8549,0.0
mp-21043,RbPbF3,1.7084,0.0
mp-21554,P3Pb5O12F,1.9684,0.0
mp-21966,NaNi4(PO4)3,1.7003,0.0
mp-22663,Rb2LiFeF6,1.5254,0.0
mp-22821,SnP2PbO8,1.8643,0.0
mp-23384,LiIO3,1.8236,0.0
mp-23566,Mn3B7IO13,1.8375,0.0
mp-24068,MoH8(NO2)2,1.6913,0.0
mp-24074,Dy(HO)3,1.7928,0.0
mp-24075,Ho(HO)3,1.8227,0.0
mp-24182,Rb2ZnH12(SeO7)2,1.5821,0.0
mp-24635,Re2Ni(H2O3)4,1.6357,0.0
mp-24645,Er(HO)3,1.8156,0.0
mp-24755,Rb2NiH12(SeO7)2,1.6043,0.0
mp-25395,Li2MnPO4F,1.6602,0.0
mp-25461,Li3MnPCO7,1.6742,0.0
mp-25879,LiNi3P3O11,1.6994,0.0
mp-25985,LiCr(PO3)4,1.631,0.0
mp-26443,LiMoP2O7,1.7448,0.0
mp-26607,LiMnPO4,1.7412,0.0
mp-26965,Li2CrP2O7,1.6312,0.0
mp-27231,Li2TeO3,1.8103,0.0
mp-27338,SrFeF5,1.5802,0.0
mp-27407,Ca12Be17O29,1.7912,0.0
mp-27604,MgMo2O7,1.8149,0.0
mp-28180,Sb4F15,1.5955,0.0
mp-28216,Lu6Ge4O17,1.907,0.0
mp-28640,K2FeF5,1.4978,0.0
mp-28673,P4SO6,1.6817,0.0
mp-28940,Sr4Nb2O9,2.0298,0.0
mp-29254,PrIO,2.1243,0.0
mp-29344,LiGaCl3,1.737,0.0
mp-29866,SnCl4,1.4603,0.0
mp-3114,Tb2(MoO4)3,1.9152,0.0
mp-32395,Li2Ni3(P2O7)2,1.6834,0.0
mp-3248,TbAsO4,1.9144,0.0
mp-3468,NaAsO2,1.7922,0.0
mp-35249,Sm2Hf2O7,2.1335,0.0
mp-4157,Sr(NO3)2,1.6581,0.0
mp-4519,KPrO2,1.9261,0.0
mp-4669,Th(MoO4)2,1.9849,0.0
mp-4759,ZrTe3O8,2.2435,0.0
mp-504387,Li6Mn5(P2O7)4,1.6791,0.0
mp-505496,RbP4N7,2.0749,0.0
mp-510002,K2Sn(HO)6,1.6085,0.0
mp-510367,Fe2P2O7,1.7813,0.0
mp-531340,MgAl2O4,1.7618,0.0
mp-532705,Ca8Mg5Fe2(SiO3)16,1.7604,0.0
mp-540602,RbIn(MoO4)2,1.8431,0.0
mp-540866,Na6Mg2C4SO16,1.5534,0.0
mp-542557,CsScAs2(HO4)2,1.7722,0.0
mp-542837,BaWO4,2.0716,0.0
mp-550908,SrHfO3,2.0988,0.0
mp-554149,BaNaFe2F9,1.5645,0.0
mp-554706,AsSe(ClF2)3,1.5738,0.0
mp-555068,Sr9LuV7O28,1.9376,0.0
mp-555284,Ba2NdAlO5,2.0059,0.0
mp-555579,K2FeF5,1.4964,0.0
mp-555680,SbMoOF9,1.4929,0.0
mp-555696,Cs4Nb2Si8O23,1.7075,0.0
mp-555868,K10MgMo7O27,1.7199,0.0
mp-556031,Sn2P2O7,1.8212,0.0
mp-556584,Pm2O3,2.1177,0.0
mp-556845,CIF3,1.5198,0.0
mp-556889,Ca4Al6MoO16,1.6847,0.0
mp-556908,Nd5As4(ClO4)3,2.0613,0.0
mp-556995,Nd2O3,2.1538,0.0
mp-557014,Rb5ErHf(MoO4)6,1.8261,0.0
mp-557080,SiH17S3N5,1.6783,0.0
mp-557086,TmMoO4F,1.9679,0.0
mp-557109,Na4Zr2(GeO4)3,1.842,0.0
mp-557231,KTeO2F,1.7694,0.0
mp-558666,KVOF4,1.5401,0.0
mp-559010,Sb2OsC4(OF3)4,1.5145,0.0
mp-559319,Zn2P2O7,1.6862,0.0
mp-559469,CaH6C2O7,1.5478,0.0
mp-559510,Y2WO6,2.1524,0.0
mp-559822,La2TaCl3O4,2.0332,0.0
mp-559917,P2NCl5O,1.5883,0.0
mp-560010,Rb2Ga2B2O7,1.6308,0.0
mp-560038,Mn3B7IO13,1.863,0.0
mp-560082,Ho2Ge2O7,1.9437,0.0
mp-560449,K3Ni2F7,1.5031,0.0
mp-561018,Na3Sc2(BO3)3,1.7873,0.0
mp-561124,Ho3Se4O12F,1.8226,0.0
mp-561166,Na2ZrGe2O7,1.8405,0.0
mp-561257,LiPr2C2N4F3,1.9267,0.0
mp-561398,NaAl(MoO4)2,1.8496,0.0
mp-561474,K3LiSiO4,1.5959,0.0
mp-567129,KLaSi(CN2)4,1.7911,0.0
mp-567763,Pr(C2N3)3,1.7792,0.0
mp-568873,GaSi2As(H3C)8,1.5751,0.0
mp-569070,InSi2P(H3C)8,1.5831,0.0
mp-569340,Rb2ZnN12,1.6201,0.0
mp-569405,B3H5,1.5738,0.0
mp-569847,CdH16C4(Br2N)2,1.6767,0.0
mp-572452,CsPr(MoO4)2,1.9626,0.0
mp-573369,Cs3Nd(MoO4)3,1.7933,0.0
mp-573888,Ba2ScCl7,1.805,0.0
mp-574148,K2ZnN12,1.6041,0.0
mp-581639,Mg2BN2Cl,1.8207,0.0
mp-5997,KMn6P7O24,1.7341,0.0
mp-604229,ZnH3CNO3,1.5836,0.0
mp-604998,CdSi3PH27C9Br2,1.6067,0.0
mp-605771,TlIn(MoO4)2,1.9668,0.0
mp-6122,Ba2NdSbO6,2.0718,0.0
mp-6226,NaSn4(PO4)3,1.8445,0.0
mp-625472,Tm(HO)3,1.8162,0.0
mp-625824,Sr(H8O5)2,1.5028,0.0
mp-625860,Sr(H8O5)2,1.5088,0.0
mp-626271,Sr(H8O5)2,1.526,0.0
mp-626289,H3NO4,1.4866,0.0
mp-626563,Ca(H8O5)2,1.5246,0.0
mp-626631,Al(HO)3,1.6343,0.0
mp-6276,K2Cd2(SO4)3,1.6429,0.0
mp-636598,Rb2ZnBr4,1.684,0.0
mp-644295,CaZrGeO5,1.9996,0.0
mp-644925,Cs5Bi(MoO4)4,1.7639,0.0
mp-6623,Rb2Cd2(SO4)3,1.6421,0.0
mp-662810,Na5Lu(SiO3)4,1.6055,0.0
mp-6692,Ba2PrSbO6,2.0821,0.0
mp-669476,Ba2ScCl7,1.808,0.0
mp-6702,Na7In4P9O32,1.6154,0.0
mp-672273,AlBiCl6,1.7598,0.0
mp-673071,Li2SnP2O7,1.7867,0.0
mp-674366,Tl3SiF7,1.6274,0.0
mp-674477,MgZr4O9,2.237,0.0
mp-675672,Zr5Sc2O13,2.3135,0.0
mp-677416,Na5Mg5In3(SO4)12,1.5603,0.0
mp-677734,K4PH5Se3O16,1.5326,0.0
mp-680298,Rb3Ta5O14,2.1502,0.0
mp-680432,Sr10Al6O19,1.8086,0.0
mp-686004,Li3ScCl6,1.7871,0.0
mp-686527,K4Mg2H16S4O23,1.5056,0.0
mp-690702,SnPHO4,1.9177,0.0
mp-695069,K5HfIn(MoO4)6,1.8342,0.0
mp-695390,Na13Zr7Si5P7O48,1.7154,0.0
mp-696512,NaH4IO2,1.6049,0.0
mp-6978,RbHoO2,1.9453,0.0
mp-698476,H2C3(N2Cl)2,1.6604,0.0
mp-705134,In2(MoO4)3,1.7831,0.0
mp-706444,Zn3P2(H2O3)4,1.6214,0.0
mp-706447,La2Mg3H48(NO5)12,1.5448,0.0
mp-706504,Li2W2O7,1.9817,0.0
mp-706588,Na3NdV2O8,1.9111,0.0
mp-720921,Na2Te2H4O7,1.7816,0.0
mp-721084,H7IN2,1.7326,0.0
mp-721689,Fe3P2(H2O3)4,1.7124,0.0
mp-733613,H6AuBrN2,1.7928,0.0
mp-735512,CrH17N4Cl2O3,1.6329,0.0
mp-736581,Zn4P3H10C2NO13,1.6215,0.0
mp-743530,KCrH24(SO10)2,1.5201,0.0
mp-7476,RbDyO2,1.9466,0.0
mp-7477,RbErO2,1.943,0.0
mp-7478,RbTmO2,1.9193,0.0
mp-7480,RbLuO2,1.8996,0.0
mp-752528,LiP2WO7,1.7091,0.0
mp-752695,SrCa2I6,1.9127,0.0
mp-753054,KI(OF)2,1.6026,0.0
mp-753321,LiFePO4,1.7495,0.0
mp-753651,SrLa2Cl8,1.8891,0.0
mp-753663,BaYBr5,1.763,0.0
mp-753672,NaFePO4,1.7686,0.0
mp-753932,Li6Fe(SiO4)2,1.7175,0.0
mp-754579,Li2FeF4,1.4784,0.0
mp-754634,Li6WO6,1.9584,0.0
mp-755009,Ba4OF6,1.6143,0.0
mp-755061,SrCaI4,1.8532,0.0
mp-755318,ScHO2,1.9955,0.0
mp-755476,K3FePCO7,1.6277,0.0
mp-755741,Li2FeF4,1.4848,0.0
mp-755771,Sr3(AsO4)2,1.6877,0.0
mp-756076,TbTaO4,2.2009,0.0
mp-756100,LiFeF4,1.5033,0.0
mp-756228,SrLaCl5,1.8409,0.0
mp-756639,Li2NbOF5,1.6402,0.0
mp-756702,PrBrO,1.9979,0.0
mp-756801,K3GePCO7,1.6983,0.0
mp-756850,LuAlO3,1.9108,0.0
mp-756898,TmTaO4,2.2211,0.0
mp-757019,LiFePO4,1.7738,0.0
mp-757094,La2HfO5,2.0626,0.0
mp-757450,Sc2Ge2O7,2.182,0.0
mp-757653,LiFePO4,1.7521,0.0
mp-757970,LiNiPO4,1.6969,0.0
mp-757989,LiP2WO8,1.6754,0.0
mp-758364,LiP4WO12,1.593,0.0
mp-758687,Li3P3(WO6)2,1.7734,0.0
mp-758798,Li2FePO4F,1.6666,0.0
mp-759012,Li2Fe(PO3)4,1.6022,0.0
mp-759015,Li5Fe4P4O16F,1.7004,0.0
mp-759138,Li2MnFe(PO4)2,1.7748,0.0
mp-759152,LiMn(PO3)3,1.5945,0.0
mp-759229,Li2FePO4F,1.6658,0.0
mp-759498,LiSbP2O7,1.7892,0.0
mp-759862,SrCd2H16(Cl3O4)2,1.6061,0.0
mp-760637,LiBiP2O7,1.8196,0.0
mp-761052,Na2Ni3(P2O7)2,1.6844,0.0
mp-761175,NaNi4H9(CO5)3,1.7452,0.0
mp-763832,Li3MnPCO7,1.6484,0.0
mp-766018,Li2Mn(CO3)2,1.6367,0.0
mp-766043,Li4MnFe3(PO4)4,1.7997,0.0
mp-766178,Sr2Sn(HO)8,1.6739,0.0
mp-766248,Al11InO17,1.829,0.0
mp-766310,BaCa2I6,1.9242,0.0
mp-766352,BaCa2I6,1.906,0.0
mp-767262,Li12Mn3FeP4(CO7)4,1.6727,0.0
mp-767753,Li2Fe2Si8O19,1.6629,0.0
mp-768125,Na3GePCO7,1.7252,0.0
mp-768160,Li2BiPCO7,1.8026,0.0
mp-768382,La2Al4O9,1.9405,0.0
mp-768486,Sb2(SO4)3,1.8848,0.0
mp-768742,Li2Mn2(SO4)3,1.6085,0.0
mp-768867,Na2SnCSO7,1.6864,0.0
mp-769003,BaY3Cl11,1.6356,0.0
mp-769346,Y2Ge2O7,1.9834,0.0
mp-769802,Ba2Zr7O16,2.2418,0.0
mp-770332,NaBiCSO7,1.7008,0.0
mp-770431,Ho2(SeO4)3,1.6704,0.0
mp-770759,LiBiCSO7,1.7154,0.0
mp-771022,Na3Li3Fe2P2(CO7)2,1.6627,0.0
mp-771750,Sr(IO3)2,1.8236,0.0
mp-771883,Sr3LaCl9,1.7562,0.0
mp-771973,BaLa2Cl8,1.8905,0.0
mp-772149,Sm2Ge2O7,1.9911,0.0
mp-772793,Dy2Ge2O7,1.9556,0.0
mp-772851,Na3Li3Fe2P2(CO7)2,1.661,0.0
mp-772857,K2GaPCO7,1.6128,0.0
mp-772972,Li2Ti2O5,1.858,0.0
mp-773646,InP2H9(NO4)2,1.6485,0.0
mp-773900,BaCa2I6,1.923,0.0
mp-774753,Li5GaO4,1.7622,0.0
mp-774821,LiNiPO4,1.7525,0.0
mp-776155,Li2FeF5,1.5655,0.0
mp-776294,NaNiPO4,1.7163,0.0
mp-776423,Li6Ni2C4SO16,1.7084,0.0
mp-776483,Li2MnPO4F,1.6653,0.0
mp-776590,Li9P8W3O29,1.6774,0.0
mp-777294,Bi2(SO4)3,1.8563,0.0
mp-777465,Li3P3(WO6)2,1.7643,0.0
mp-777466,Li2FeF4,1.4631,0.0
mp-777550,LiFeF4,1.5655,0.0
mp-777931,Li2Sn2(SO4)3,1.7716,0.0
mp-779517,Sr3Hf2O7,2.0501,0.0
mp-779519,Ba4Hf3O10,2.1367,0.0
mp-780010,Ba2GeO4,1.927,0.0
mp-780265,Sm3B5O12,1.8621,0.0
mp-780396,SrCa2I6,1.9099,0.0
mp-780454,SrCa2I6,1.9166,0.0
mp-782047,Ca9La5Cl33,1.868,0.0
mp-8037,BaThO3,2.186,0.0
mp-849293,LiFeP3H8O13,1.5897,0.0
mp-849493,Li2FeF4,1.4692,0.0
mp-850305,SrCaI4,1.9567,0.0
mp-861868,KNaLaTaO5,1.9678,0.0
mp-864662,HoCl3,1.61,0.0
mp-867529,LiNi2P3O10,1.6333,0.0
mp-867536,LiNi4(PO4)3,1.6955,0.0
mp-867631,Li2Si3Ni3O10,1.7746,0.0
mp-867891,ErCl3,1.6265,0.0
mp-9209,In2(SO4)3,1.6529,0.0
mp-974606,ReH6CN3O4,1.6346,0.0
mp-989570,Cs2CaSnCl6,1.7854,0.0
mp-998759,TlCdF3,1.7751,0.0
mvc-10595,BaMgFeF7,1.5623,0.0
mvc-10613,BaZnCrF7,1.615,0.0
mvc-15846,CaWF6,1.4281,0.0
mvc-15861,MgWF6,1.4563,0.0
mvc-3453,SbF5,1.4443,0.0
mvc-5546,MgSnP2O7,1.8219,0.0
mvc-942,CaMn3(P2O7)2,1.7346,0.0
mvc-9880,Ba2YMn2F11,1.5562,0.0
mp-1019775,K2Ge(S2O7)3,1.5108,0.0
mp-1019783,K2S2O3,1.6216,0.0
mp-1020714,Y4AlSiNO8,1.9901,0.0
mp-1021330,Rb2Ge(S2O7)3,1.5133,0.0
mp-1035940,NaYMg14O16,1.8323,0.0
mp-1036825,Mg30CdNiO32,1.8253,0.0
mp-1038197,RbMg30AlO32,1.8177,0.0
mp-1038630,SrMg30CdO32,1.83,0.0
mp-1039624,RbMg30GaO32,1.8235,0.0
mp-1039737,NaMg30CrO32,1.8141,0.0
mp-1039999,NaLaMg30O32,1.825,0.0
mp-1040079,LiMg30CrO32,1.811,0.0
mp-1078377,LiNbO3,2.1053,0.0
mp-1078836,KI,1.701,0.0
mp-1080041,Cs2NaBiCl6,1.7725,0.0
mp-1080241,Li2Ge(S2O7)3,1.5633,0.0
mp-10927,SrC2(SN)2,1.8542,0.0
mp-1095216,NdAsO4,1.9881,0.0
mp-1095309,LaAsO4,1.9757,0.0
mp-1101356,SrLaCl5,1.8511,0.0
mp-1101536,Li3Bi(PO4)2,1.876,0.0
mp-1102514,ScSeO3F,1.8782,0.0
mp-1103949,Cs2LiI3,1.7696,0.0
mp-1104064,ZnHIO4,1.8588,0.0
mp-1104448,Fe(BO2)2,1.8714,0.0
mp-1105386,YbH3CN3,1.9699,0.0
mp-1105683,LiBC2(O2F)2,1.4696,0.0
mp-1111153,K3YBr6,1.6886,0.0
mp-1111239,K2NaBiCl6,1.7629,0.0
mp-1111405,K3NdBr6,1.6984,0.0
mp-1111573,K2TlMoF6,1.6213,0.0
mp-1111908,K2RbTlF6,1.5233,0.0
mp-1111932,K2LiScCl6,1.7448,0.0
mp-1113004,Cs2LiScCl6,1.7443,0.0
mp-1113330,CsRb2YBr6,1.6791,0.0
mp-1113440,Cs2TmAgCl6,1.7946,0.0
mp-1113595,Cs2ErAgCl6,1.7929,0.0
mp-1113698,Rb2TbAgCl6,1.7967,0.0
mp-1113700,Rb2YAgCl6,1.7836,0.0
mp-1113793,Rb2DyAgCl6,1.7968,0.0
mp-1114379,Rb3TlF6,1.5304,0.0
mp-1114612,Rb2YTlBr6,1.8372,0.0
mp-1114677,Rb3SbF6,1.5304,0.0
mp-1176381,Na2LiFePCO7,1.6548,0.0
mp-1176400,Na2LiFePCO7,1.6483,0.0
mp-1176762,LiMn(PO3)3,1.6249,0.0
mp-1177667,Li3FePCO7,1.6832,0.0
mp-1178166,K2LiNbO4,1.6793,0.0
mp-1179149,SrMoO4,1.9262,0.0
mp-1181313,Ga2(TeO3)3,2.1256,0.0
mp-1181918,Cs3Li2I5,1.7573,0.0
mp-1185576,CsYbI3,1.9849,0.0
mp-1187178,SrI2,1.8636,0.0
mp-1190204,MnPH4O5F,1.5983,0.0
mp-1190311,NaH2(SO2)2,1.5481,0.0
mp-1190564,BiPO4,2.198,0.0
mp-1190639,CsK2Fe3P4ClO14,1.6677,0.0
mp-1191085,LiY(WO4)2,2.0999,0.0
mp-1192153,LiDy(WO4)2,2.1113,0.0
mp-1192732,Cs3H(SeO4)2,1.637,0.0
mp-1194119,Li2Sn(HO)6,1.6306,0.0
mp-1194535,CaH16(IO4)2,1.6163,0.0
mp-1195610,Ca2H26I4O13,1.6455,0.0
mp-1195674,Sr5V3BrO12,1.9218,0.0
mp-1195894,K9Li3Nd3(BO3)7,1.6796,0.0
mp-1196469,Rb2MnH12(SO7)2,1.542,0.0
mp-1196758,KCd(BO2)3,1.6392,0.0
mp-1197192,K3TlF6,1.5052,0.0
mp-1197266,Nd7Se4Cl3O17,1.9884,0.0
mp-1197285,RbCd(BO2)3,1.6278,0.0
mp-1197713,K2H2Se(IO5)2,1.706,0.0
mp-1197916,SrGaBO4,1.693,0.0
mp-1197970,Cs3LaBr6,1.6963,0.0
mp-1197982,K2LiIn(MoO4)3,1.8033,0.0
mp-1198188,Li2P(H2O3)2,1.5334,0.0
mp-1198519,LiY(CN2)2,1.9097,0.0
mp-1199246,Ba5B3BrO9,1.8505,0.0
mp-1199342,Si4Ge(H3C)11,1.5413,0.0
mp-1200013,Rb18Mg6B29O58F,1.5338,0.0
mp-1200496,Ba3B(BrO)3,1.8376,0.0
mp-1200734,CsInP2O7,1.6503,0.0
mp-1200806,Zn3P2(H2O3)4,1.6317,0.0
mp-1200842,CdH8C2S2(N2Cl)2,1.6576,0.0
mp-1200960,K2Na2Sm4Nb2O13,1.9749,0.0
mp-1201345,Ba5B3ClO9,1.8366,0.0
mp-1201463,K4Mn3P6(HO3)8,1.5974,0.0
mp-1201519,K2Na2Nd4Nb2O13,1.9677,0.0
mp-1202517,K3HS3O5,1.5952,0.0
mp-1202595,Ca5V3ClO12,1.9191,0.0
mp-1203005,Cs2Ni2(MoO4)3,1.9081,0.0
mp-1203034,MgH16(IO4)2,1.5772,0.0
mp-1204006,Na8H10S8O17,1.5902,0.0
mp-1204423,FeH9C4(NO2)3,1.6122,0.0
mp-1204563,SnH10C3NCl3,1.5623,0.0
mp-1204785,K3Cd(BO2)5,1.5916,0.0
mp-1204794,SmH4I3O11,1.9175,0.0
mp-1205149,Fe3P4H12(NO8)2,1.6351,0.0
mp-1205181,InP2H9(NO4)2,1.6436,0.0
mp-1205185,Rb3Sc2(AsO4)3,1.8258,0.0
mp-1205204,Zn2NiP2(H2O3)4,1.6627,0.0
mp-1205210,NdRe3(H2O5)3,1.7635,0.0
mp-1205399,BaZn(SeO3)2,1.8254,0.0
mp-1205426,KNa3Al4(GeO4)4,1.6243,0.0
mp-1205457,RbH3(SeO3)2,1.6187,0.0
mp-1205633,Cs3FeF6,1.5549,0.0
mp-1205672,KTl2CrF6,1.6904,0.0
mp-1207486,ZrBr4,1.6009,0.0
mp-1208571,Tl2Ni2(MoO4)3,2.0292,0.0
mp-1208666,SrICl,1.9138,0.0
mp-1208677,Zn2H16C4N18O7,1.6718,0.0
mp-1208761,Sr2SmTaO6,2.1055,0.0
mp-1209423,RbBa2I5,1.9646,0.0
mp-1210016,NaNdMgWO6,2.0712,0.0
mp-1210486,NaH10C6(NO)7,1.6179,0.0
mp-1210631,MgTa2Zn2O8,2.1151,0.0
mp-1210715,MnPb(SO4)2,1.7935,0.0
mp-1210997,LiTm(WO4)2,2.1197,0.0
mp-1211000,LiSm(WO4)2,2.0959,0.0
mp-1211005,LiTb(WO4)2,2.1079,0.0
mp-1211012,LiYGeO4,1.8751,0.0
mp-1211087,LiCdFeF6,1.6024,0.0
mp-1211473,KLa(WO4)2,2.0695,0.0
mp-1211518,La2BeGa2O7,2.0283,0.0
mp-1211869,La3Sc2(GaO4)3,2.0993,0.0
mp-1212394,K2CrF5,1.5035,0.0
mp-1212696,H9C2N5Cl2,1.6464,0.0
mp-1212740,H8C3S(N3O2)2,1.6482,0.0
mp-1213112,ErAlGeO5,2.0083,0.0
mp-1213982,Cd(GaCl4)2,1.6237,0.0
mp-1214208,Ca3Y2(SiO4)3,1.8494,0.0
mp-1214290,Cs3Pr(MoO4)3,1.7809,0.0
mp-1214477,BaCdFeF7,1.625,0.0
mp-1214653,Ba3Gd(BO2)9,1.7046,0.0
mp-1217782,SrSmScO4,2.118,0.0
mp-1218040,SrNdScO4,2.1276,0.0
mp-1220900,NaLa9(Ge3O13)2,2.0117,0.0
mp-1221302,Na2Zr4As3(PO8)3,1.7841,0.0
mp-1221409,Na2Mg5(MoO4)6,1.8119,0.0
mp-1222235,Mg3Al12FeSi4(BO9)4,1.7201,0.0
mp-1222264,Mg3BH2O5F,1.6117,0.0
mp-1222344,LiTaGeO5,2.0108,0.0
mp-1222730,Na2Ca17Al12O36,1.7693,0.0
