material_id,formula,bandgap_pred_n0,bandgap_target
wbm-3-12972,Ca1 Cd1 Cu4,0.0006,0.0
wbm-3-78369,Np2 Zn1 Rh1,0.0006,0.0
mp-510305,Mn4 V4 Sb4 O24,0.6793,0.692
wbm-1-17281,Y1 Fe3,0.0005,0.0
wbm-1-25630,Li1 Ni1 Sn1 Pt1,0.0006,0.0
wbm-3-76188,Y1 Ag4,0.0006,0.0
mp-1192353,Sr4 Fe2 Cu2 Pb4 O12,0.0005,0.0
wbm-3-17416,La3 Co1 Ni2,0.0005,0.0
mp-21849,Eu1 Si2 Ir2,0.0006,0.0
wbm-5-14798,Ta1 Ni5,0.0006,0.0
wbm-3-52072,K1 Rb1 Mo1 O4,3.5546,3.4
wbm-2-23006,K2 Hg1 Te4 Pb1,0.2222,0.12
wbm-4-9099,Hf1 Cu2 Ge2,0.0005,0.0
mp-1225237,Ga2 P4 C6 N4 O16 F2,3.9179,0.0
wbm-1-13924,In1 Cu1 Ir2,0.0005,0.0
mp-774336,Li12 Bi4 S12,2.3659,1.969
wbm-2-30529,Na1 Sm1 Ga4,0.0006,0.0
wbm-1-36977,Nb2 O4 F2,1.5475,1.47
mp-1523,Zr4 P8,0.0006,0.0
wbm-1-59957,Y1 Hg1 Rh2,0.0005,0.0
wbm-3-11232,Yb3 Au1 C4,0.0006,0.0
wbm-5-6954,Rb1 Sm1 F6,0.0008,0.0
wbm-1-6816,Ca1 Fe1 C2 O6,3.8249,0.0
wbm-3-14287,Sm1 Cd1 Pt4,0.0005,0.0
wbm-3-34906,K2 Sc1 Br4,0.0006,0.0
mp-1216937,Ti4 Nb4 H4 O20,2.5423,2.825
wbm-1-35612,Ce2 In4 Ni2,0.0006,0.0
wbm-1-35702,La2 Ni1 Os1,0.0006,0.0
wbm-3-62368,Dy3 Ru2 Pb3,0.0006,0.0
mp-1522063,Ba1 Dy1 Fe4 O12,0.0006,0.0
wbm-3-75904,V1 Sn2 Rh2,0.0006,0.0
wbm-1-27692,Mg1 Cr2 In1,0.0006,0.0
wbm-3-17056,Eu3 In3 Co1 Ge2,0.0006,0.0
wbm-4-26751,Dy2 In1 Sb1 O6,2.1676,2.08
wbm-2-40722,La1 Sb2 Rh2,0.0006,0.0
wbm-4-15627,Gd2 H6 Ir2,0.0006,0.0
mp-1209034,Sr4 La2 Cu4 Bi4 O16,0.0006,0.0
wbm-3-5245,Sc2 Al2 Fe4,0.0005,0.0
wbm-1-27995,Mg2 Hg6,0.0005,0.0
mp-580092,Hf6 Ni16 Ge7,0.0006,0.0
wbm-3-29473,Y2 Ga2 Ru2,0.0006,0.0
mp-1179967,P4 C8 N4 O16,2.3782,3.6949
wbm-2-43647,Ce4 Sb4 Pt4,0.0006,0.0
wbm-4-28192,Yb1 Nb1 P2 O8,0.0007,0.21
wbm-1-24854,Li1 Cr2 Ru1,0.0006,0.0
wbm-3-49456,Pr3 Ni1 Pt2,0.0006,0.0
mp-1079228,Ga4 Bi1 As3,0.0006,0.3951
mp-1238790,Gd2 Mn4 O8,0.1203,0.0
wbm-2-39756,Pd5 Pb1,0.0006,0.0
wbm-1-28526,Mg1 Sb1 Pt2,0.0005,0.0
wbm-1-5121,Na2 B2,0.0006,0.2
wbm-2-16940,Ac1 Fe2 Sn1,0.0005,0.0
wbm-1-53758,Np1 Si2 Ru3,0.0006,0.0
mp-7786,Cs1 Cu3 S2,1.5914,1.7537
mp-767539,Li24 Sb4 S8,1.0858,1.0931
wbm-3-63578,Tl1 Cu1 S2,0.0007,0.0
wbm-2-10745,Ir2 Se2 Cl2,0.0005,1.09
mp-27548,Cu4 Te8 O20,0.0006,0.1224
wbm-3-43562,Eu2 Ni1 N2,0.0006,0.0
wbm-3-28708,Eu2 Ga1,0.0005,0.0
wbm-2-13515,Ce1 Cu4,0.0006,0.0
mp-1247195,Ba1 Mg2 N2,1.9857,0.0
wbm-2-10864,Pr3 Co2 Ge7,0.0006,0.0
mp-5423,Pr1 Mn2 Si2,0.0005,0.0
mp-19360,Lu2 Cr2 O8,0.2438,0.2898
mp-15695,Y4 As4 Pt4,0.0005,0.0
wbm-3-42221,Ac1 Mn1 In2,0.0006,0.0
mp-1245643,Ca10 Cd2 N8,0.0005,0.6227
wbm-4-7340,Hf1 Ga2 Co3,0.0005,0.0
wbm-2-25574,Mg4 Ni1,0.0006,0.0
wbm-1-34433,Zr4 Ni4 Ge2,0.0006,0.0
wbm-3-34707,U4 Ir4 Pb2,0.0006,0.0
wbm-5-20179,Ac1 Co2 Si1,0.0006,0.0
wbm-4-28221,Th1 Ti1 P2 O8,0.1764,0.47
wbm-1-48960,In6 Sb2 S4,0.4994,0.0
wbm-1-22880,K2 Co2 As2,0.0006,0.0
wbm-2-4831,In1 B2 Rh2 C1,0.0006,0.0
mp-1191788,Sm2 Co17 H3,0.0007,0.0
wbm-4-21679,Mn1 Ru1 Rh2,0.0006,0.0
wbm-5-3895,Tm2 Cd2 Sn1,0.0006,0.0
wbm-2-21508,Ca2 H5 Pt1,0.0005,0.0
mp-685128,Fe14 S16,0.0005,0.0
wbm-3-3708,Nd2 Al2 Cd4,0.0006,0.0
mp-1306735,Li4 Ti2 Cr6 O16,1.2009,0.7669
wbm-1-36672,Rb2 Co2 O4,0.0006,0.97
wbm-1-12161,Yb2 Co1 Ir1,0.0006,0.0
wbm-3-37146,Li1 Tm1 Ni2 As2,0.0006,0.0
mp-556671,Lu1 U4 S5 O4,0.0006,0.0
wbm-2-1950,Ca2 Al10,0.0005,0.0
wbm-4-14297,Ba4 Ge4 Ir2,0.0006,0.0
wbm-5-4883,Ta2 Co2 Sb4,0.0005,0.0
wbm-4-34712,Ce2 Si4 Cu4,0.0006,0.0
wbm-3-22116,Na2 Ce2 F8,0.0007,0.0
wbm-5-1493,Ba2 Al1 Ni2,0.0006,0.0
wbm-1-4964,Er1 B1 Pt3,0.0006,0.0
wbm-1-56165,Th4 Sn8,0.0006,0.0
mp-1079265,Ni3 P3 Rh3,0.0006,0.0
mp-772025,Ta4 In12 O28,2.5848,0.9957
wbm-1-54878,Fe4 Si4 Ni4,0.0005,0.0
wbm-3-77336,Y1 Zn3 Ru2,0.0006,0.0
mp-22165,Ce2 Co8 B8,0.0006,0.0
wbm-3-29911,Nd3 In3 Ge2 Pd1,0.0005,0.0
wbm-1-12844,Hf2 Cr1 Tc1,0.0005,0.0
mp-1176549,Li2 V6 O12,1.081,1.4505
wbm-1-2635,Al2 Tl2 S4,1.3666,0.99
wbm-4-29886,Hf1 Zn1 P1,0.0006,0.0
wbm-3-7550,Nb3 B2 Pd2 N3,0.0005,0.0
mp-1200406,Sn2 H20 Br8 O10,3.6466,2.2325
wbm-2-25647,Mg3 Al3 In3,0.0006,0.0
wbm-4-19877,Mg1 Cu1 Ni2,0.0006,0.0
wbm-3-56235,Rb1 Ga1 Se2 O8,2.9292,2.63
mp-1186382,Pa3 Br1,0.0006,0.0
wbm-1-13309,Tm1 Zn1 Cu2,0.0005,0.0
mp-1185792,Mg3 Tl1,0.0007,0.0
mp-1519963,Ba4 Sr4 Ca4 W4 O24,3.0831,3.2743
wbm-1-11651,Hf12 Co12 Ge24,0.0006,0.0
mp-3638,Cu4 P4 O14,0.0006,0.0
wbm-4-28513,Ti6 Fe2 O2,0.0006,0.0
wbm-1-53293,La1 Cr3 Si2,0.0006,0.0
wbm-1-45291,Zn4 P6 Cl2,1.5453,1.64
mp-1102589,Sr4 Ni4 Ge4,0.0005,0.0
mp-1215794,Zn1 Co4 O10,0.245,0.0
wbm-1-25031,Li2 Tm2 F8,7.6687,7.8
wbm-1-47707,Yb4 In2 Rh4,0.0005,0.0
wbm-3-69818,Ca3 Mn4 Si4,0.0005,0.0
mp-973342,Sb1 Rh3,0.0006,0.0
wbm-1-53180,Ca3 In2 Si2,0.0006,0.0
mp-1112318,Cs1 K2 In1 Cl6,3.8813,3.8179
mp-707879,K4 Cu10 H16 Cl16 O12,0.0005,0.2089
mp-754248,Li4 Mn6 Nb2 O16,0.0006,0.0
wbm-2-21745,Np4 H2 Br4,0.0006,0.0
wbm-2-19469,Er2 Ge4,0.0005,0.0
mp-867935,K8 U4 S4 O28 F8,0.6245,0.1702
mp-1220136,Nd1 V2 Fe5 Co5,0.0006,0.0
mp-1097598,Zn1 Ga1 Cu2,0.0005,0.0
wbm-3-59208,Tm4 P4 Se4,0.2266,0.23
wbm-1-48789,Cu1 Ag1 S2,0.0007,0.0
mp-704810,K4 Cr4 O14,2.658,2.5105
wbm-1-8650,Ca1 Ga1 Hg2,0.0006,0.0
wbm-1-1175,La1 Al3 Au2,0.0006,0.0
wbm-3-26751,Fe1 Pt3,0.0006,0.0
mp-774146,W2 Br4 O4,1.8408,0.9203
wbm-1-41014,Pu2 Nb2 O8,0.0006,0.0
wbm-2-28131,Mn1 Te1 Rh1,0.0006,0.0
wbm-3-46397,Na3 Zr3 Ge3,0.0006,0.0
wbm-5-18116,Sb1 Ru2 Rh1,0.0005,0.0
wbm-3-77867,Tm4 Zn2 Ge4,0.0006,0.0
mp-1178124,La6 Sc2 O12,3.8661,3.9007
wbm-1-33802,Na1 Th1 Tl2,0.0006,0.0
mp-24071,Mn2 H12 S8 O32,3.8173,5.1025
wbm-5-13285,Hf3 Mn1 Re2,0.0006,0.0
mp-572487,Cs4 U4 V12 O44,2.023,2.1691
wbm-4-11987,Sm3 Fe3 Ge2 Au1,0.0005,0.0
wbm-1-54797,Er4 Si2,0.0006,0.0
mp-1238894,K1 Cr2 S4,0.0006,0.0
wbm-5-7782,U2 Fe3,0.0006,0.0
wbm-1-29018,Mn2 Cu1 Ir1,0.0005,0.0
wbm-1-46611,Er1 Bi1 Pd2,0.0005,0.0
wbm-3-64224,Sr2 Dy2 Cu2 S6,1.2617,1.3
mp-753191,Li4 Fe6 O12,0.0018,0.0
wbm-1-43189,K1 Sc1 As2 O7,3.4059,3.4
mp-7475,La8 S12,0.492,1.0358
wbm-1-5241,Lu6 B6 O18,5.5986,5.73
wbm-2-11323,Dy2 Co6 Ge3,0.0005,0.0
wbm-3-55810,Na2 Pu1 Ta2 O7,0.0006,0.0
mp-1209258,S24 N20 O16,1.5476,1.39
wbm-1-53918,Ti1 Si2 Ni2,0.0006,0.0
wbm-1-16171,Ni1 Pb1 F6,1.6738,1.44
wbm-3-2983,Lu1 Al5 Fe1,0.0006,0.0
wbm-5-6840,Na1 Pt1 F6,0.0007,0.0
wbm-3-43413,Yb2 Mg2 N4,0.0005,0.0
wbm-4-28908,Sr1 P2 Ir2,0.0006,0.0
wbm-1-17985,Sr1 In3 Fe1,0.0005,0.0
wbm-1-1140,Eu2 Al6,0.0006,0.0
mp-1211388,La2 Hf2 F14,6.4717,6.3047
wbm-3-6583,Np1 As1 Pd1,0.0006,0.0
wbm-2-51086,Y4 Tl2 Pt4,0.0005,0.0
wbm-3-28667,Ce1 Ga1 Ir2,0.0006,0.0
wbm-3-14193,La3 Cd1 Os2,0.0005,0.0
mp-1195197,Ca12 B4 I12 N8,2.1804,3.946
wbm-3-64210,Dy2 Cu2 Sn2 S6,1.2666,1.35
wbm-2-37335,Tm4 P2 O1,0.0005,0.0
wbm-5-13413,Pm1 Mn1 Pb2,0.0006,0.0
wbm-1-22645,K8 Se4,2.2864,1.96
wbm-3-70713,Pu4 Co4 Si2,0.0007,0.0
wbm-5-2126,Ho2 As2 Se2,0.0005,0.08
mp-754109,Pr2 As2 O8,3.7681,3.801
wbm-1-54238,Y2 Si6,0.0006,0.0
wbm-3-21100,U3 Cu1 Ru2,0.0006,0.0
wbm-2-52786,Tb1 Zr1 Ir2,0.0006,0.0
wbm-3-28557,Gd1 Ga1 Ag2,0.0006,0.0
wbm-1-21773,Ce2 I6,0.0005,0.16
mp-1202318,Dy6 Si24 Ru8,0.0006,0.0
wbm-3-20587,Pu3 Ga3 Cu3,0.0006,0.0
mp-1097324,Hf2 Zn1 Hg1,0.0006,0.0
wbm-5-19883,Pa1 Si2 Os2,0.0006,0.0
wbm-3-26897,Y2 Fe2 Se4,0.0005,0.0
wbm-4-24734,Ni1 Sn6 Ru4,0.0006,0.0
mp-1101007,Tl5 N1 O5,0.1128,0.2362
wbm-1-41129,Tl2 P2 O8,2.1911,0.56
wbm-3-34914,K4 Dy2 Se6,0.0006,0.0
wbm-3-62558,Nd1 U1 Ru2,0.0005,0.0
wbm-3-43460,Tm1 Mn1 N2,0.0005,0.0
wbm-2-24557,Li3 Mn3 Sn3,0.0006,0.0
wbm-3-2526,Pu2 Al8 Fe2,0.0007,0.0
mp-10177,La1 Sb1,0.0006,0.0
mp-1025144,Ce2 Ga2 Ge2,0.0006,0.0
wbm-1-198,Cs4 Ag2 Bi2,0.9878,0.72
mp-752498,Li2 V1 O1 F5,1.2472,3.2978
wbm-1-55575,Sc2 Si1 Cu1,0.0006,0.0
mp-30042,Li4 Ce2 Ge2,0.0006,0.0
mp-639480,Si18 O36,5.4555,5.6231
mp-1104758,Zn1 Hg1 C4 Se4 N4,2.4361,2.3193
wbm-5-7780,Sr1 Tl2 Fe3,0.0005,0.0
wbm-1-19127,Ga2 W6,0.0007,0.0
wbm-5-22985,Nb1 Zn1 Ru2,0.0005,0.0
wbm-1-50177,Sr2 Zr1 S4,0.5524,0.34
wbm-3-33348,Dy1 Ga1 Si1 H1,0.0005,0.0
mp-642315,Lu24 Cu4 Te8,0.0006,0.0
mp-1225345,Dy4 Al3 Fe5,0.0006,0.0
wbm-1-45531,Ag5 P1 Se4 Cl2,0.5647,0.74
wbm-3-43777,Tb1 Pu1 N2,0.0006,0.0
wbm-3-43427,Gd1 Mn1 N2,0.0005,0.0
mp-2947,Sm1 B2 Rh3,0.0005,0.0
wbm-3-9066,Pr2 B2 Rh2 C2,0.0005,0.0
wbm-3-14364,Np3 Tl3 Cd3,0.0006,0.0
wbm-3-35321,K1 Ga1 Pd2,0.0005,0.0
wbm-1-51161,Sc4 In2 Cu4,0.0005,0.0
wbm-3-45852,Na2 Pr1 Ni2 S4,0.0006,0.0
wbm-3-22595,Hf1 Cu1 F6,0.0007,0.0
wbm-3-46088,Na4 Al4 Pt4,0.0005,0.0
wbm-3-68612,Ce2 Fe3 Si2,0.0006,0.0
wbm-5-14597,La1 In1 Ni2,0.0006,0.0
wbm-1-40348,Rb1 Br1 O4,3.3286,2.92
wbm-1-30579,Sr1 Nb1 N2,0.0006,0.0
wbm-5-3591,Ca6 Tl2 Fe1,0.0006,0.0
mp-1200760,Hf8 Sc12 Si16,0.0006,0.0
wbm-2-48909,Yb2 Sn1 I2,0.0006,0.0
wbm-1-8170,Ca4 In2 Rh4,0.0005,0.0
mp-1228774,Cs2 Zn2 Ni2 F12,1.2693,0.0419
wbm-1-50740,Ni4 Sb4 S4,0.0006,0.0
wbm-2-1785,Yb2 Mn2 Al8,0.0005,0.0
wbm-3-77943,Hf3 Zn3 Pt3,0.0006,0.0
wbm-1-2162,Tm2 Al2 Ge2,0.0006,0.0
wbm-4-15720,Ho2 Ru2 H6,0.0007,0.0
mp-570172,Hg2 I2 Br2,2.3919,2.619
mp-568247,Tm2 Au6,0.0005,0.0
mp-3933,Mg4 P2 N6,4.2697,3.5372
wbm-1-42913,Ti1 Co1 Bi2 O6,2.0597,1.37
mp-1221676,Mn1 Cd1 Te2,0.0006,0.0
wbm-2-2347,Ca4 Al2 Rh4,0.0006,0.0
wbm-3-75960,Cs2 V2 Hg2 Se6,0.0006,0.0
wbm-1-9514,Cd2 Sb4,0.0006,0.0
wbm-1-46425,Ti3 Mo3 P3,0.0006,0.0
wbm-1-34051,Nb1 In1 Os2,0.0005,0.0
wbm-4-28913,Ti6 Ga1 P2,0.0006,0.0
wbm-1-17930,Rb1 Fe1 Se2,0.0006,0.0
wbm-1-7815,Rb4 C2 S6,1.4726,1.55
wbm-3-25426,Hf1 Fe4 Sn1,0.0006,0.0
mp-1018657,Ca2 Bi2 Au2,0.0006,0.0
mp-1208753,Sr2 Y1 Cu2 Bi2 O8,0.0005,0.0
wbm-3-31149,Nb2 Ag1 Ge1,0.0006,0.0
wbm-3-8376,Lu2 Ni5 B4,0.0006,0.0
mp-769003,Ba2 Y6 Cl22,4.1182,3.7245
wbm-2-36309,Ca3 Nb2 O7,1.5367,0.0
wbm-2-29753,Mg2 I2 N2,0.0007,0.0
wbm-2-17928,La8 Fe4,0.0006,0.0
mp-985605,Cs3 Ni1,0.0005,0.0
mp-1217850,Ta4 V4 Co4,0.0005,0.0
mp-28194,Bi2 Cl2 F16,0.0007,2.1059
wbm-2-29709,Lu4 In2 N2,0.0006,0.0
wbm-2-51513,La1 Eu1 Zn2,0.0006,0.0
wbm-2-34423,Al2 Bi2 O8,0.12,0.21
wbm-3-21031,Pu2 Cu2,0.0006,0.0
wbm-4-11424,Eu2 Se2 F2,0.0006,0.0
wbm-4-27179,Er2 Ni1 Pt1 O6,1.8238,1.71
wbm-5-2775,Th1 Ga2 Re2 B1,0.0006,0.0
wbm-5-6909,Er1 Pd1 F6,0.0008,0.0
wbm-2-7984,Pr3 Ge1 C1,0.0005,0.0
wbm-3-6473,U1 As1 Ir1,0.0006,0.0
wbm-5-10449,U2 In1 Pb1,0.0005,0.0
mp-5690,Gd4 Sc4 O12,3.47,3.1447
wbm-2-733,Nd4 Al8,0.0006,0.0
wbm-3-58039,Sr1 P2 Pt4,0.0005,0.0
wbm-2-33819,Ti2 Se1 O2,0.0006,0.0
mp-22434,Hf4 Fe4 P4,0.0006,0.0
wbm-1-42984,Ba2 Y1 Hf1 O6,0.0007,0.0
wbm-2-32432,Tb2 Cu1 Ni1,0.0006,0.0
wbm-4-26412,Th2 Co1 Pt1 O6,0.0005,1.87
wbm-3-20065,Er3 Ga2 Cu4,0.0006,0.0
mp-1247268,Sr2 Mg10 N8,0.8861,0.0151
mp-1523075,Ba2 Sr2 Nd2 Mn2 O12,0.0009,0.0
wbm-1-23450,Li4 Co2,0.0006,0.0
mp-1225773,Fe2 Cu3 C12 N12,0.0006,0.0
wbm-1-14821,Rb2 Cr2 F6,2.6554,2.13
mp-759650,Li6 Bi6 P8 O32,3.7789,3.1043
wbm-3-44746,Np3 As1 N1,0.0006,0.0
wbm-1-5745,Be3 Os1,0.0005,0.25
mp-756693,Fe13 O15,0.9339,0.0
wbm-2-2855,La2 Al2 Au4,0.0005,0.0
mp-74,Rh1,0.0006,0.0
wbm-1-20299,K2 H2 Pd1,1.8389,1.21
wbm-1-41046,Zn1 Ni3 O4,0.0005,1.79
wbm-3-65574,Np2 Sb2 S2,0.0006,0.0
wbm-2-2837,Pu1 Al1 Ir2,0.0006,0.0
wbm-1-27666,Y1 Mg1 Co4,0.0006,0.0
wbm-3-57146,Th6 Pd2 O2,0.0006,0.0
wbm-2-39389,Y1 P1 Rh1,0.0005,0.0
wbm-2-21098,Nd1 H2 O2,0.0008,0.0
wbm-1-17309,Zr1 Zn1 Fe4,0.0006,0.0
wbm-3-67555,Eu1 Se2,0.0005,0.0
wbm-2-26631,Dy3 Mg3 Rh3,0.0006,0.0
mp-1210254,Ni4 O16 F8,0.4585,0.6776
mp-1216091,Y2 Ga3 Ni1,0.0005,0.0
wbm-5-3592,Ca6 Ge2 Ru1,0.0005,0.0
wbm-1-6860,Rb1 Pd1 C2,0.0006,0.0
wbm-3-2835,Nd2 Al8 Zn2,0.0005,0.0
mp-756739,Li2 V2 Cu2 O8,0.0006,0.0
wbm-2-6138,Tb3 B1 N3,0.0005,0.0
wbm-1-49870,Ti2 Ag2 S6,0.0006,0.0
mp-1237102,Nd2 Mn2 Fe2 Bi2 O12,0.7083,0.8844
mp-1298106,La4 Cr4 As4 O4,0.0005,0.0
mp-1228034,Ce2 Fe2 Ni16 Ge8,0.0006,0.0
wbm-1-48847,Tm1 Cu1 S2,1.3801,1.4
mp-1177023,Li6 V5 O12,1.2001,0.9169
wbm-1-30212,Te8 Mo4,0.0005,0.0
wbm-3-25639,Th1 Fe6 Pt1,0.0006,0.0
mp-867313,Li1 Tm1 Pt2,0.0005,0.0
mp-771264,Na6 Zn2 P2 C2 O14,3.8759,3.769
mp-1228100,Ba4 Ca1 Zr5 O15,3.4106,3.0678
wbm-1-33996,Nb1 Ag1,0.0006,0.0
mp-29249,Ge8 As8 Se8,0.3977,1.4956
mp-771570,Sr8 Ca4 I24,3.6168,3.4312
wbm-2-44560,Sr2 Sc2 Ag2 Se6,1.1635,0.95
wbm-4-22319,Sn2 W2 N6,0.0005,0.0
wbm-3-16059,Sr2 In6 Co4,0.0005,0.0
wbm-2-48290,Ti4 Zn6 Si2,0.0006,0.0
mp-1198413,Mg8 S2 O36,0.0007,0.0
mp-22009,Pb2 Se2,1.0272,1.3139
wbm-1-17266,Fe3 Tc1,0.0005,0.0
wbm-1-4193,Sr3 B6 C3,0.0006,0.0
wbm-4-34226,Sc2 Zn4 Rh2,0.0005,0.0
wbm-1-38361,Cd4 Te2 O6,1.7935,1.32
wbm-5-17653,Sm1 Rh2 Pt1,0.0005,0.0
mp-774353,Li6 Ti2 Ni4 O12,0.0006,0.0
wbm-4-23469,Er2 Nb2 Bi2,0.0006,0.0
wbm-4-34739,Dy2 Si4 W4,0.0006,0.0
mp-1225601,Er4 Mn1 S7,0.4281,0.5802
wbm-1-501,Al2 Ag1 Ir1,0.0006,0.0
wbm-5-23172,Zr2 Pt2 Pb1,0.0006,0.0
wbm-1-13303,Sm1 Zn1 Cu2,0.0005,0.0
wbm-1-5248,Na2 Sr2 B2 O6,3.8515,3.76
wbm-4-28686,Dy6 P2 Os1,0.0005,0.0
wbm-4-10312,Sn2 Rh2 F8,0.0006,0.33
wbm-2-34443,Ta2 As2 O8,3.2954,3.41
wbm-2-31016,Na1 Yb1 Te2,0.0007,0.0
wbm-1-7266,Cs1 La3 C1,0.0005,0.0
wbm-1-41101,K1 Ag2 P1 O4,0.8426,0.9
wbm-3-16558,Ce1 Co6 As4,0.0005,0.0
wbm-4-3389,Pr2 Hf2 As2,0.0006,0.0
wbm-2-28318,U2 Mn2,0.0006,0.0
wbm-2-4760,Hf1 Co2 B2 C1,0.0006,0.0
wbm-3-78060,La4 Zn4 Au4,0.0005,0.0
mp-1186356,Os3 Cl1,0.0005,0.0
wbm-4-20244,Rb2 Mg2 Pd2 Se4,0.0005,0.0
wbm-1-59373,Hf1 V1 Re2,0.0006,0.0
wbm-3-63856,Th1 Tl1 S2,0.0007,0.0
wbm-3-58433,Cr4 P1 Se3,0.0005,0.0
wbm-3-35549,K3 Sm3 Rh3,0.0006,0.0
wbm-5-19155,Sc1 Cu2 Ge1,0.0005,0.0
wbm-3-34088,Nd2 In3 Os2,0.0005,0.0
mp-568087,Bi4,0.0005,0.0
mp-1096625,Si1 Tc2 Ge1,0.0006,0.1167
wbm-5-7507,Fe2 Ni2 Sn1,0.0006,0.0
wbm-1-48757,Cr2 S4,0.0006,0.0
wbm-2-17105,Rb4 Fe6,0.0006,0.0
mp-867280,Be2 Ir1 Pt1,0.0006,0.0
mp-1516686,K1 La1 Nb1 W1 O6,0.1658,0.4343
wbm-2-27448,La1 Mn3 Zn2,0.0005,0.0
wbm-3-74665,Pu4 Ti4 As4,0.0006,0.0
mp-694855,Li4 Mo2 O6,1.7287,1.3476
mp-1222529,Li16 Ge4 S16,2.439,2.5203
wbm-3-13062,Ca2 Ga2 Fe4,0.0006,0.0
wbm-3-17125,Ba2 Co1 Ge1,0.0005,0.0
wbm-3-42119,Mn4 Ge4 Mo4,0.0005,0.0
wbm-3-63502,Ce1 Tl1 S2,0.0006,0.0
mp-770823,Li4 Ni2 Sn2 P4 O16,3.3111,2.1142
wbm-4-5911,Ca2 Mn4 Ag2,0.0005,0.0
wbm-3-49697,Ba2 Pr2 Ni2 Se6,0.0006,0.0
mp-556958,La8 S6 N4,1.0442,1.2417
wbm-2-11032,Co2 Rh1 Se4,0.0005,0.0
wbm-3-257,Eu2 Ag2,0.0006,0.0
mp-1112097,K2 Ce1 Ag1 I6,0.2328,0.3826
wbm-2-36538,Er2 V2 O7,0.6903,0.52
wbm-4-25573,Y1 Sc1 O4,2.1695,2.43
wbm-4-976,Ca3 Mn1 Al3 Si2,0.0005,0.0
wbm-4-859,Ho3 Al3 Ir2,0.0005,0.0
mp-1209571,Rb2 Mn1 Fe1 C6 N6,0.0006,0.0
mp-1209999,Na3 Mn3 Fe3 F18,2.6168,2.4364
wbm-3-59555,Cs2 Sm4 Pd4,0.0005,0.0
wbm-1-763,Mn4 Al8,0.0005,0.0
wbm-3-13115,Ca2 Fe2 Ni4,0.0006,0.0
mp-1225053,Dy1 Zn1 Cu1 As2,0.0005,0.0861
wbm-3-68666,Sm2 Fe1 Si2,0.0006,0.0
mp-1204604,Ba2 B10 O20,0.0699,0.6021
mp-559481,Ba4 V4 Cl4 O12,2.91,2.3926
wbm-2-4348,La4 As4 Rh4,0.0006,0.0
wbm-3-39760,Cs2 Sr2 Mg2 S6,0.0006,0.0
wbm-3-59158,Lu2 Sc2 P2,0.0006,0.0
wbm-3-62356,Ce3 Ru2 Pt1,0.0006,0.0
mp-27970,K2 Cd1 N12,0.0009,2.8975
mp-10145,Yb1 B2,0.0006,0.0
wbm-4-4787,Rh2 Br8,0.0006,0.0
wbm-2-11414,Pr2 Co2 As2,0.0005,0.0
wbm-5-10723,K1 Th1 Cu2 Sb2,0.0005,0.0
wbm-1-41392,Ti2 Ag2 O8,0.0006,0.0
mp-504674,Ba2 Eu1 Re1 O6,0.0005,0.0
wbm-1-30896,Ce2 Mn2 N6,0.0005,0.0
mp-1209329,Pr4 V4 O12,1.5348,1.3016
wbm-2-3791,Rb1 Sn2 As2,0.0005,0.0
mp-1229112,Ag1 Mo12 Pb1 S16,0.0006,0.0
wbm-1-52073,Sc2 Tl2 Se4,0.8186,0.66
wbm-3-51448,Sn2 Ir2 O6,0.0005,0.15
mp-568135,Cs8 Sc12 C2 Cl26,0.4057,0.0
wbm-3-9043,Th2 Cr8 B2,0.0005,0.0
mp-6568,Ba2 Ca2 C4 O12,4.6275,4.7138
wbm-1-50182,Ta2 S8,0.0007,0.0
wbm-4-10739,K3 Sb1 F6,4.5908,4.31
wbm-2-27516,Mn6 Sb2 Rh1,0.0005,0.0
wbm-4-29492,Np1 P1 Pd2,0.0006,0.0
wbm-1-43173,Yb2 Ge2 O7,0.0007,0.0
wbm-2-5123,Ba2 U1 B2 O6,0.0005,0.0
wbm-4-22238,Y1 Pa1 N2,0.0006,0.0
mp-1226588,Ce1 Ga1 Ni4,0.0006,0.0
wbm-4-27185,Sm2 Ni1 Ge1 O6,3.6189,3.48
wbm-3-25739,Th4 Fe2 As2,0.0006,0.0
wbm-2-48780,Ac2 Sn1 Au1,0.0005,0.0
wbm-3-26667,Ce1 Fe1 Pd2,0.0005,0.0
wbm-3-3153,Sc1 Al5 Au1,0.0006,0.0
wbm-4-30136,Ba1 In2 Pd3,0.0005,0.0
wbm-2-11467,Co2 Te2 Br4,0.0044,0.0
wbm-3-21898,Eu4 Bi4 Au4,0.0005,0.0
mp-1218627,Sr3 La1 Cr2 Mo2 O12,0.005,0.0
wbm-4-7364,Nb4 Co6 Ir2,0.0006,0.0
wbm-3-14901,Cs2 Co1 Br2 Cl4,0.0006,0.0
mp-1185137,La6 Zr2,0.0006,0.0
wbm-5-22712,Pu1 Zn3 Ag2,0.0006,0.0
wbm-4-19300,Mg2 In2 Ag2,0.0006,0.0
wbm-4-5864,Ca1 Tl1 Ge2,0.0006,0.0
wbm-3-37716,Mg2 As1 I1,0.9368,0.56
mp-867113,Ca2 As1 Au1,0.6724,0.3167
wbm-2-25817,Mg1 Co5 Se1,0.0005,0.0
mp-1220270,Nd2 Tm1,0.0006,0.0
mp-1094776,Mg4 Cd2,0.0005,0.0
wbm-2-1408,Nb4 Al6 Pd2,0.0006,0.0
